Id,"('IN&external&0', 'IN&external&0', 'IN&external&0', 'IN&external&0')","('OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call')","('IN&internal&call', 'IN&internal&call', 'IN&internal&call', 'IN&internal&call')","('IN&internal&call', 'IN&internal&call', 'IN&internal&call', 'OUT&internal&call')","('IN&internal&call', 'IN&internal&call', 'OUT&internal&call', 'OUT&internal&call')","('IN&internal&call', 'OUT&internal&call', 'OUT&internal&call', 'OUT&internal&call')",Txn_len,N_investments,N_payments,D_index,Avg_investment,Std_investment,Avg_payment,Std_payment,Investment_times,Payment_times,Investment_payment_rate,Txn_period,N_creator,N_investor,N_other
019b7a83b3c77a823255533975969027308d&0xf589db6c795a249192617572b65b22d8a905a3ed,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
5f7e5112c17d8546e5f63bb0900be5837522&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
4dd71b72b1bc34c72e78639cc472b9168608&0x7e0529eb456a7c806b5fe7b3d69a805339a06180,0,0,0,0,0,0,2,0.0,0.244159059271557,-0.244159059271557,0.0,0.0,0.1220795296357785,0.16867252179175193,0,2,0.0,295442,0,0,2
15a6ab721ded701d5402257d5239c2e813ea&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,1.304423756064,-1.304423756064,0.0,0.0,1.304423756064,0.0,0,1,0.0,0,0,0,1
83c10351cdbe29bbcb47b73f3836ce85bdc9&0x8a883a20940870dc055f2070ac8ec847ed2d9918,0,0,0,0,0,0,1,0.0,0.059982349229481,-0.059982349229481,0.0,0.0,0.059982349229481,0.0,0,1,0.0,0,0,0,1
f44669efae7e59da52654bddf7b1da9fae50&0x2f6321db2461f68676f42f396330a4dc4a8f49df,0,0,0,0,0,0,1,0.0,0.0002,-0.0002,0.0,0.0,0.0002,0.0,0,1,0.0,0,0,0,1
1ca07449ebbc20ac5fe7da6d6f3d1532ce60&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.024698355537148,-0.024698355537148,0.0,0.0,0.024698355537148,0.0,0,1,0.0,0,0,1,0
cfb646412d1642baae81b05310df4155d771&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,18,0,0,0,0,22,0.0,0.01105096693921,-0.01105096693921,0.0,0.0,0.000502316679055,0.0004452273196968798,0,22,0.0,1425993,0,0,22
2a6a61b721161e89217ad85eae6e1afb4348&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.009351044987841,-0.009351044987841,0.0,0.0,0.009351044987841,0.0,0,1,0.0,0,0,1,0
923a5edc41bc79cfc2cd70cdf68ae6048154&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
6590b6d285ff189f67645230492009e0309e&0x55d34b686aa8c04921397c5807db9ecedba00a4c,0,0,0,0,0,0,1,0.0,13.9374744824,-13.9374744824,0.0,0.0,13.9374744824,0.0,0,1,0.0,0,0,1,0
7c1f0039f5d38770e15f8043b3dd26da5e8f&0x0eef1fb7a4d9c199f8167dc6e4bb8f384e91ba51,7,0,0,0,0,0,11,8.45,0.0,8.45,0.7681818181818181,1.5053691785194634,0.0,0.0,11,0,12.0,1768733,0,0,0
8913c725f18f98215fd3c612deb91094c342&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,0,0,0,0,0,3,0.0,0.04675,-0.04675,0.0,0.0,0.015583333333333333,0.010695598783300227,0,3,0.0,516975,0,0,3
be6f13a1182e4a4b6140cb7bf2025d28e41b&0xc3ddc5cfc9230b94407d1ed105d93ff045e34fc3,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
e776880c02933d47db1b9fc05908e5386b96&0xd628220c3a2a1b73f92902147dd8e7876f3cdd48,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
12b7016c68de0140a366697a0afb6928b33d&0x73d9e7e5aa720d3867449b111b4136cfab83a5bb,0,0,0,0,0,0,1,0.0,0.177382801204714,-0.177382801204714,0.0,0.0,0.177382801204714,0.0,0,1,0.0,0,0,0,1
44d0bff5c6d50865b81e1562c501fab96832&0x67a5de922c1f4d1a4dbd848466b86b5455fb6a3b,0,0,0,0,0,0,2,0.0,0.040425,-0.040425,0.0,0.0,0.0202125,0.01361180553784104,0,2,0.0,173536,0,0,2
7c50681e0e6f50d83c9819d0deae9e45b720&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,7,0,0,0,0,11,0.0,1.0441,-1.0441,0.0,0.0,0.09491818181818182,0.04334703722705436,0,11,0.0,2181999,0,0,11
8741bd50c3e74301f38fbd0136307099ae5d&0xdec0a843b29592491d413c2da7f2266bcc812347,0,0,0,0,0,0,1,0.69954,0.0,0.69954,0.69954,0.0,0.0,0.0,1,0,2.0,0,0,0,0
29f7a62dd717b6b57a89487e8700adb6d9bc&0xe1c9a03cf690256ff7738cbd508c88cf5238a535,0,8,0,0,0,0,12,0.0,0.18004908503257,-0.18004908503257,0.0,0.0,0.015004090419380833,0.01903009598476938,0,12,0.0,2450729,0,0,12
60efaeb8c0878e7ac3a3b948c4a288a254ec&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,5,0,0,0,0,9,0.0,36.79995,-36.79995,0.0,0.0,4.088883333333333,2.0409393624245062,0,9,0.0,1988433,0,0,9
fbf69e3a524b4f5176cbe41ee72f1a20308a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.406904182509598,-0.406904182509598,0.0,0.0,0.406904182509598,0.0,0,1,0.0,0,0,0,1
ed9cb78d10d30899fff3934b81d5cf89b730&0xab7e45c80a2e46127663dc59ecf96d5af3a1e794,0,0,0,0,0,0,1,0.0,1e-05,-1e-05,0.0,0.0,1e-05,0.0,0,1,0.0,0,0,0,1
f0eb90acd8769f7a2eb0b5086d15c26d0c2e&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1,0,0,0,0,0,0,3,0.0,0.044340277777777,-0.044340277777777,0.0,0.0,0.014780092592592333,0.024727837936366345,0,3,0.0,1733,0,0,3
f197f33fccf4bfad695e8eb961ff8700847d&0x755cdba6ae4f479f7164792b318b2a06c759833b,0,0,0,0,0,0,1,0.0,2.318871283333333,-2.318871283333333,0.0,0.0,2.318871283333333,0.0,0,1,0.0,0,0,0,1
e776880c02933d47db1b9fc05908e5386b96&0x88c45c291c0768716e0dfd978f687428c95b2c29,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
9e0acf80c7ad3b911dfd95972f4bb18d4a4c&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,5,0,0,0,0,9,0.0,0.16150361111111097,-0.16150361111111097,0.0,0.0,0.01794484567901233,0.0001654629629629992,0,9,0.0,2235380,0,0,9
f1997fbae9b324a2121d24149e68efe3c0c7&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
44262fb670b9373765fbf8590cfbc21e97ef&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.358,-0.358,0.0,0.0,0.358,0.0,0,1,0.0,0,0,0,1
5609a7b84e8842732deb08f56c3e21ac6f8a&0xd03c8e527192457e470903a2cdf4bae664a1b6fb,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
a06b028526b05966c287370bebefa0082176&0xdd9256a5163e669f0587b3bc8b539e239e3feed1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
be193a6abca9c8817001f45744777db30756&0x14cba8206ad96abbbda43b2d6014e9a312a98d8f,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
e5a99d02612f277a98e49747f0fc879a3045&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,0,0,0,0,0,0,4,0.0,1.034155593220338,-1.034155593220338,0.0,0.0,0.2585388983050845,0.3245568931527296,0,4,0.0,672088,0,2,2
22c62e5c7a7be7439eb652e2925b9ed57526&0x8a883a20940870dc055f2070ac8ec847ed2d9918,0,0,0,0,0,0,3,0.0,0.8507070729546711,-0.8507070729546711,0.0,0.0,0.2835690243182237,0.24052011048858996,0,3,0.0,638366,0,0,3
7901cefe3bff1ffcfb5ba9a16a08124f6af1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
7ae24d54e461cbadb27bf3b89015706027d7&0xaaab2ec23dd5dd9602e631b8399fa94c9d134b3a,0,0,0,0,0,0,2,0.0,60.0,-60.0,0.0,0.0,30.0,0.0,0,2,0.0,0,0,1,1
d61f21f602baffdac50468e18cd9dcae92e7&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,2,0,0,0,0,6,0.0,0.060245211234512,-0.060245211234512,0.0,0.0,0.010040868539085333,0.0012327356796372167,0,6,0.0,1164997,0,0,6
c1758f571a4f8230b550785b241f630313fb&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,13,0,0,0,0,17,0.0,0.47734357638888003,-0.47734357638888003,0.0,0.0,0.028079033905228236,0.011104488220123505,0,17,0.0,2671063,0,0,17
47f0ed028361685b39cd139aa841df6629ab&0x7e0529eb456a7c806b5fe7b3d69a805339a06180,0,0,0,0,0,0,1,0.0,0.045982841799054,-0.045982841799054,0.0,0.0,0.045982841799054,0.0,0,1,0.0,0,0,0,1
6e41770dd06fae4f81bb93f898b4c83daa1c&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.51,-0.51,0.0,0.0,0.51,0.0,0,1,0.0,0,0,0,1
a0e52bac3ee44efe0954e753d4b85d644e05&0x109c4f2ccc82c4d77bde15f306707320294aea3f,0,17,0,0,0,0,21,0.0,9.042272727272724,-9.042272727272724,0.0,0.0,0.43058441558441546,0.1742319119734989,0,21,0.0,425843,0,0,21
6063d43028c45b4068aec1bf49b502eb9b5a&0x55d34b686aa8c04921397c5807db9ecedba00a4c,0,0,0,0,0,0,1,0.0,7.3,-7.3,0.0,0.0,7.3,0.0,0,1,0.0,0,0,1,0
0653f24e88e1d0ca3230d1e294354f9f85e0&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,0,2,0,0,0,0,6,0.0,0.022485762711862,-0.022485762711862,0.0,0.0,0.0037476271186436664,0.0003906726649884665,0,6,0.0,1337953,0,5,1
4053ded6b2779cc792bd111661e9e9f7c22e&0x1ce7986760ade2bf0f322f5ef39ce0de3bd0c82b,0,0,0,0,0,0,1,0.0,0.014978741971455,-0.014978741971455,0.0,0.0,0.014978741971455,0.0,0,1,0.0,0,0,1,0
70a7388c05ee4e7af3d01d8c722b0ff52374&0x4c14046e7574c18137116f05d3ee1e37007dd8ec,11,0,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0,16.0,13768586,0,0,0
c8f106f74fa1cab7ec186819691c244b0acc&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
089366899d83a9f26a773d59ec7ecf30355e&0xc9232b134eed1c2b202c5b8e80fa668d6f025739,38,0,0,0,0,0,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,0,43.0,2125802,0,0,0
1c22e0771224d4c672a49419a009eb673f11&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,11,0,0,0,0,15,0.0,0.31519719618054903,-0.31519719618054903,0.0,0.0,0.021013146412036603,0.007347463003230788,0,15,0.0,2580155,0,0,15
64b4212d3dc20a5b266918b5c12f79d0f1cb&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,0.37649755296,-0.37649755296,0.0,0.0,0.37649755296,0.0,0,1,0.0,0,0,0,1
7d8acd3be40d926582cff246e629fd522110&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.116806175320223,-0.116806175320223,0.0,0.0,0.116806175320223,0.0,0,1,0.0,0,0,1,0
4315a270be405659443668eca27b952c7721&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.01417542002597,-0.01417542002597,0.0,0.0,0.01417542002597,0.0,0,1,0.0,0,0,1,0
cf79ade5e2c49b9e30d795517a81e0bf00b8&0x7f466a8646bb1b595df81d225c353b17c03a57ac,1,0,0,0,0,0,5,0.875906698981717,0.0,0.875906698981717,0.1751813397963434,0.3407786810466843,0.0,0.0,5,0,6.0,1265400,0,0,0
e2e1bd66556fdc7e38e33903b60b088ecd2e&0x755cdba6ae4f479f7164792b318b2a06c759833b,0,0,0,0,0,0,1,0.0,1.86731614654,-1.86731614654,0.0,0.0,1.86731614654,0.0,0,1,0.0,0,0,1,0
6e5d16cd278f0c84a99069901668a85c7104&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,2,0.0,0.26867970632518,-0.26867970632518,0.0,0.0,0.13433985316259,0.12125877007742976,0,2,0.0,22847,0,1,1
3a20940870dc055f2070ac8ec847ed2d9918&0xb0bf4bc7346e7264fc03534d18499e05514cdfd7,0,0,0,0,0,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1,0,2.0,0,0,0,1
5a4a51db33d093129ac686157436ff920e23&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,0,38,0,0,0,0,42,0.0,0.8216441257904891,-0.8216441257904891,0.0,0.0,0.019562955375964024,0.010251704098418794,0,42,0.0,1064287,0,28,14
75f648430679a709e98d2b0cb6250d2887ef&0x465abca702bad95566630ac468047527e74f5c82,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,3443947,0,0,0
3a20940870dc055f2070ac8ec847ed2d9918&0x34cd4e1a4902d94dc4182323efd05b91aca263d4,0,0,0,0,0,0,1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1,0,2.0,0,0,0,1
e99e1caa4fda8070304a3ef6557996d83be9&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
1ba6801812726d5fee4f3cdc1a3e1ef07563&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,4,0,0,0,0,8,0.0,0.324960525,-0.324960525,0.0,0.0,0.040620065625,0.03578289132852093,0,8,0.0,989133,0,0,8
3d8d63eb34cee31e2736467ca207aa2c3e3c&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,0.48526717824,-0.48526717824,0.0,0.0,0.48526717824,0.0,0,1,0.0,0,0,0,1
55c0a499fe4d9686c02ba714245fb7f34b26&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,2,0.0,0.080440935178062,-0.080440935178062,0.0,0.0,0.040220467589031,0.03262275733196555,0,2,0.0,646294,0,2,0
9eab3b72d416923a26c366a65f8c77f351ad&0x964f35fae36d75b1e72770e244f6595b68508cf5,0,0,0,0,0,0,1,0.0,3.542053509013724,-3.542053509013724,0.0,0.0,3.542053509013724,0.0,0,1,0.0,0,0,0,1
f8112b2491718855f01a01a60462cc97a0d5&0xd7e879536d3d34c13ad7b9a7920e6566ffa1e5aa,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
e2055b27cf142ee7e769a52472fb7f7afdb5&0x755cdba6ae4f479f7164792b318b2a06c759833b,0,0,0,0,0,0,1,0.0,0.2,-0.2,0.0,0.0,0.2,0.0,0,1,0.0,0,0,0,1
bc6592ad014ad2a642a375c90a011453efcb&0x8a883a20940870dc055f2070ac8ec847ed2d9918,0,0,0,0,0,0,3,0.0,1.222685958922332,-1.222685958922332,0.0,0.0,0.407561986307444,0.5534489857339786,0,3,0.0,981206,0,0,3
1778286dfad1b36068f1f0778331b99588f9&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,3,0.0,0.22116942420503802,-0.22116942420503802,0.0,0.0,0.07372314140167933,0.06951442087968063,0,3,0.0,652052,0,3,0
97850f91bef5ea7e6c73336b193ddebee90e&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
be193a6abca9c8817001f45744777db30756&0x902485b9e1d4d04150ce38fb02bdfb81b0498b19,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
094773f2abafcfa300b092870057950cfaeb&0xe1c9a03cf690256ff7738cbd508c88cf5238a535,0,0,0,0,0,0,1,0.0,0.002969469658717,-0.002969469658717,0.0,0.0,0.002969469658717,0.0,0,1,0.0,0,0,0,1
7c1f0039f5d38770e15f8043b3dd26da5e8f&0x037c8bd2d811549632b6e47c8a82aa6b03c92014,5,0,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,10.0,2205063,0,0,0
2b0841dd7d6077cfada1694584aa78f687dc&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,3,0,0,0,0,7,0.0,0.04019855081967,-0.04019855081967,0.0,0.0,0.005742650117095714,0.005344857778720957,0,7,0.0,850009,0,5,2
95c03ccdead92a8ed946061e8029bcbed8c6&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,1.707392039732,-1.707392039732,0.0,0.0,1.707392039732,0.0,0,1,0.0,0,0,0,1
f51c888972c908cfacf59b47c1afbc0ab8ac&0xd6a53e1c7d34cf6e7c9fefb7f2c62a1910bcc68c,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
0dff4390f6eb76cc5a28dbe142470eecd6ef&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
043c6b789636a513cd77ca881d29a1ac3e1a&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
e210dc46e587c5eea6be8be5574133a58997&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f,0,19,0,0,0,0,23,0.0,8.651300312542363,-8.651300312542363,0.0,0.0,0.37614349184966794,0.43289460496678944,0,23,0.0,2107932,0,16,7
e776880c02933d47db1b9fc05908e5386b96&0x07e4bb4a4d9e4ca74ec5b599d7af04552f4cbdf5,2,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,7.0,3055042,0,0,0
cf64aebecb14cff2e5d9cafaf52df498fb26&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e,0,0,0,0,0,0,3,0.0,0.617637689556935,-0.617637689556935,0.0,0.0,0.20587922985231166,0.09796860604659638,0,3,0.0,354013,0,3,0
ede482f825fb9cccce8f0fe089f0379eaa2a&0x93d7c5971a3d01f44a5493c83383907a26c03a52,10,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,15.0,1610265,0,0,0
57dfe658dcd9809b9fa406e24e0c8ff54998&0x702392282255f8c0993dbbbb148d80d2ef6795b1,0,0,0,0,0,0,1,0.0,0.206985031255553,-0.206985031255553,0.0,0.0,0.206985031255553,0.0,0,1,0.0,0,0,0,1
ae2049004c060e580973b90afda51447802d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.197374893597174,-0.197374893597174,0.0,0.0,0.197374893597174,0.0,0,1,0.0,0,0,0,1
ab5e7b42628dc6f8fe9c17e07e0226be5783&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
72cd27b35110ad7e33a2b42761667d1d6787&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b,0,7,0,0,0,0,11,0.0,0.039099932203384,-0.039099932203384,0.0,0.0,0.003554539291216727,0.0016113286698807951,0,11,0.0,1773874,0,10,1
116d44182a0aa8d9d57e86b84785e266dd51&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.05,-0.05,0.0,0.0,0.05,0.0,0,1,0.0,0,0,0,1
5609a7b84e8842732deb08f56c3e21ac6f8a&0x0395f0fb2454e670ee4385cb8176d7c62a363d16,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,3.0,21585,0,0,0
ae2485e31c024201bdf77bfa25021bc10c5b&0x109c4f2ccc82c4d77bde15f306707320294aea3f,0,73,0,0,0,0,77,0.0,36.7413986806844,-36.7413986806844,0.0,0.0,0.4771610218270701,0.18216094075470857,0,77,0.0,493560,0,0,77
a215ebcc509134891b8ab3a9284ab1400f6d&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
b41f8e76274ae79625b24495f4f82139af06&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,0,0,0,0,0,1,0.0,0.001654559016393,-0.001654559016393,0.0,0.0,0.001654559016393,0.0,0,1,0.0,0,0,1,0
4c413267d2e020f66f9bea13de97cc59319e&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678,0,5,0,0,0,0,9,0.0,1.0510719212962922,-1.0510719212962922,0.0,0.0,0.11678576903292136,0.33195506258380686,0,9,0.0,2124110,0,0,9
75f648430679a709e98d2b0cb6250d2887ef&0x35b1ac226c9bd983daf5e4ab79fcd27727b40317,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
9914bd20de544e4a743d713d2d97e4948827&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,1,0,0,0,0,5,0.0,0.07523581196021101,-0.07523581196021101,0.0,0.0,0.015047162392042202,0.02292513967154885,0,5,0.0,2222263,0,5,0
217966021ec96690b8a822960196084b65a1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
3e955a9916ed50f55ea4473bd237fac967ce&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
5ad35c671a87207d88fc11d593ac0c8415bd&0x20583e4815c93ea2723ab34fe3f9a829b1a7788b,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
4b686aa8c04921397c5807db9ecedba00a4c&0x33ea5ddc3f4b7e70a6c26d23a7637a7a9d5a45df,0,0,0,0,0,0,1,0.9825,0.0,0.9825,0.9825,0.0,0.0,0.0,1,0,2.0,0,0,0,0
f0f07f1f918925a02bf01d295925f28170c8&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396,0,4,0,0,0,0,8,0.0,9.933950000000001,-9.933950000000001,0.0,0.0,1.2417437500000001,0.6041136185044168,0,8,0.0,1910999,0,0,8
82651c49e2dc8f7070ff028ec370af4de35f&0xbeefd8fb3b5778f99e021afa2e41e0614af6af11,0,11,0,0,0,0,15,0.0,0.27717684426228706,-0.27717684426228706,0.0,0.0,0.01847845628415247,0.010615833981103218,0,15,0.0,3233134,0,9,6
99fe5513eb6710e6d5f44f9989da40f27f26&0xfaa9adeb2dfcca69f8c6a85d86eeecfb23b4ddc4,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
10771af9ca656af840dff83e8264ecf986ca&0x8eb3fbb4a0cc2366e88fb476df63d3ad6907907b,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,4.0,185702,0,0,0
9ffb000ca8d616feca55ab63658a4c67da68&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0,0,0,0,0,0,1,0.0,0.041827460614961,-0.041827460614961,0.0,0.0,0.041827460614961,0.0,0,1,0.0,0,0,0,1
5f0a81ce99ac1857133e489bc2b4954935ff&0x001f52daa8a4f7b9b26da16baf449c0d270dbe63,0,0,0,0,0,0,1,0.0,0.117270061867994,-0.117270061867994,0.0,0.0,0.117270061867994,0.0,0,1,0.0,0,0,0,1
5cd3c5d0b20ddeaee2fbb482a80c7d6bec69&0x6090a6e47849629b7245dfa1ca21d94cd15878ef,0,0,0,0,0,0,1,0.0,0.01,-0.01,0.0,0.0,0.01,0.0,0,1,0.0,0,0,0,1
9d5cd1d434182595cce0dd0ea92d5c7343d1&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
49c78930d731080dcb73c0791104b1e2c7cb&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,3,0.0,3.005596942608947,-3.005596942608947,0.0,0.0,1.0018656475363157,0.8847567464299169,0,3,0.0,48557,0,2,1
746d7e2794d25130eb9491cfaf8345ee7bc5&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,0.243517800289093,-0.243517800289093,0.0,0.0,0.243517800289093,0.0,0,1,0.0,0,0,1,0
4b13b1b798b345b591a4d22e6562d47ea75a&0xe27a0325848f37540693fbc9fb4e2e8c576c61e6,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,0
e3c1a1c97f7dadf95727de19da848a95c24a&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0,0,0,1
df28de25e4dd860726e6f7a666b326e3485a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8,0,0,0,0,0,0,1,0.0,8.340099129253778,-8.340099129253778,0.0,0.0,8.340099129253778,0.0,0,1,0.0,0,0,0,1
019b7a83b3c77a823255533975969027308d&0x232b54998f3fea19d30147ade3e572a621550cc7,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2.0,0,0,0,1
560bc5d4327ac42d3122a360c4712e345551&0x867ffb5a3871b500f65bdfafe0136f9667deae06,0,0,0,0,0,0,1,0.0,0.0397751078592,-0.0397751078592,0.0,0.0,0.0397751078592,0.0,0,1,0.0,0,0,0,1
a59f516f918e9a84b0309531205220b8c6bc&0xb2816223fddc21aca553ba208c7b7a13b27c207c,0,9,0,0,0,0,13,0.0,0.20269798171937997,-0.20269798171937997,0.0,0.0,0.015592152439952305,0.004100440747671304,0,13,0.0,2369191,0,0,13
